heat_loss_U_W_m2K,effective_velocity_factor,flow_proxy_blend,friction_factor,objective,return_RMSE_C,energy_residual_percent,mean_outlet_supply_C,mean_heat_loss_kW,thermal_delay_h,mean_head_drop_m,mean_flow_m3_s,near_optimal
0.17625935870626352,1.2101607686324949,0.9497742263659983,0.02,1.907257184636133,1.8412712448813704,0.7159877028007504,80.30488616407837,742.4668697638883,3.569164180090121,84.13842813467868,0.440102009192313,False
0.17991288035925126,1.401708192416859,0.907063484927757,0.02,1.9170417101467785,1.8123624937796927,1.1833416602447377,80.36190921826561,756.8913682850654,3.5910809212481167,83.02145190315659,0.4374160207587164,False
0.35500332687710545,1.3868787822325803,0.9801935735524581,0.02,1.917326962041087,1.812839065773785,1.2247066609388846,80.16615250970612,1493.853220468474,3.553717099301761,84.94105218488096,0.4420150177692898,False
0.28486335218785214,1.4883812723263978,0.9326026233340007,0.02,1.923252575124658,1.8000318024669149,1.4318955180445416,80.27783063349123,1198.1352229550016,3.5779434416374194,83.68795593805208,0.4390221232999796,False
0.25255581523960685,1.1907545399792656,0.9996109054578546,0.02,1.9262392986613734,1.8648216838565386,0.6803664334308124,80.20073766466507,1064.4984895854554,3.54392661271752,85.45647041630708,0.44323613281325636,False
0.12348333559822915,1.2255918941460953,0.9047394923226981,0.02,1.934969206717284,1.8652721707391235,0.7455608661179149,80.37568407303614,519.6700594212729,3.5922811869822238,82.9610083251064,0.4372698697660913,False
0.28545120011327285,1.4704019822904746,0.9280957614436839,0.02,1.937341254042158,1.8181485038844232,1.3838376550744458,80.27074881612005,1200.2526623455576,3.580254808102554,83.57003648244017,0.4387386962626215,False
0.15754616797185217,1.3098003719029285,0.8995702880863929,0.02,1.9388390225154142,1.8517212128279876,0.9665314194426918,80.36002375239063,662.6414981333826,3.5949537901463686,82.82668855605748,0.43694478941576087,False
0.23836388611990897,1.1536582695742699,0.9760596519946834,0.02,1.9398230706746529,1.8867665551852357,0.5742524284200251,80.2001015652693,1003.7178553604472,3.5558084679530673,84.83163085895112,0.4417550441627526,False
0.22122068888499785,1.1616947081057392,0.9586099391068242,0.02,1.9422448263894643,1.8874488782085177,0.5912026135118459,80.2257296294705,931.1767552286083,3.5646635449264563,84.37095306461367,0.4406576685282381,False
0.2078227429019393,1.2049035066118774,0.940974244231986,0.02,1.946590525303195,1.882262955430048,0.7043850877286634,80.2624831440935,874.5244411873291,3.5736579253095453,83.90733839571175,0.4395485968788791,False
0.2499376446011977,1.2275472706699313,0.9493976906554735,0.02,1.9508414536365188,1.8818968357743668,0.7715737461429809,80.21916288691503,1051.4080302444268,3.5693562280688296,84.12853009833105,0.440078329655755,False
0.31813065523703443,1.4195761474252595,0.9370150459795101,0.02,1.9527425334219546,1.8429169137794281,1.280158108855503,80.2182956027532,1337.1880779009846,3.575683398208684,83.80352994355263,0.43929961125244504,False
0.1262946967370439,1.2341353553729888,0.8965890115717271,0.02,1.9527513698517907,1.8813690550952153,0.7668809082205967,80.374497978454,531.2905995081668,3.596496990886671,82.74929872594437,0.436757303224557,False
0.30642234028861515,1.2674395302758246,0.9602773821449403,0.02,1.953979709629266,1.8756598620713714,0.8988110031052667,80.16797593058843,1288.5628146000654,3.563815474514934,84.41489015694859,0.44076253050354564,False
0.23306444442779126,1.373880198297706,0.9092394852200649,0.02,1.958931272279555,1.860147385421511,1.1274081337788633,80.29454184049966,979.6158994042586,3.5899578155340346,83.07807764709028,0.43755286482697237,False
0.45213916152191524,1.534123597518353,0.9781754658996292,0.02,1.9592319975518522,1.8189027118569967,1.6713008630445785,80.12679786589516,1900.9982452319985,3.5547377611923214,84.88762100576295,0.4418881032360666,False
0.23968417898213432,1.3934310126802318,0.9084855285994955,0.02,1.9635072963307956,1.8607551854407658,1.176449309192679,80.29350241458904,1007.361669120119,3.5903468779367875,83.05845412300883,0.4375054500855259,False
0.16358417513196571,1.2149029805197697,0.9081636665136087,0.02,1.9672059540758873,1.9005823557652906,0.7201079645429624,80.3218094267877,687.9770136502573,3.590512993332171,83.05007799669595,0.43748520885789105,False
0.10847521081435851,1.2504778249993413,0.8819750069043725,0.02,1.967857005042209,1.892657475715024,0.807664406322153,80.40146180003342,456.2074806364206,3.604080856333963,82.3707592711458,0.43583825929829323,False
0.3056935799357744,1.1876881492880638,0.992009827506863,0.02,1.968556494383811,1.907874071590267,0.6839547399565614,80.1312013730422,1286.6835768575459,3.5477527487094727,85.25441920396585,0.44275811705488444,False
0.34454719925603516,1.3889239397661044,0.9431918602064773,0.02,1.9703549012002846,1.8664260996766213,1.2155845153616753,80.17705353563535,1447.744820254038,3.572524424909991,83.96552699977065,0.43968805806960226,False
